advertiser_id,vvs_base,vvs_post,convs_base,convs_post,spend_base,spend_post,ov_base,ov_post,conv_rate_base,conv_rate_post,delta_conv_rate_rel,roas_base,roas_post,delta_roas_rel,aov_base,aov_post,delta_aov_rel,pp_share_base,pp_share_post,delta_pp_share,is_pp_new_adopter,is_pp_continuing,is_non_adopter
39418,5336949,240328,19,1,37650.794671,1553.216862,0,0,3.560086483869342E-6,4.160979994008189E-6,0.16878621147589512,0,0,,0,0,,0.0,0.8497803002563163,0.8497803002563163,true,false,false
44903,156677,36751,208,20,1488.297891,330.846317,30706.1,5264,0.0013275720112077714,5.44202878833229E-4,-0.590076565158876,20.63168952,15.910710591,-0.228821732,147.625480769,263.2,0.782890045,0.0,0.8497455851541454,0.8497455851541454,true,false,false
40696,5278190,1592116,1752,1247,49904.119226,14393.468917,163522.25,102444.75,3.319319691030448E-4,7.83234387444131E-4,1.3596232371368364,3.276728505,7.11744685,1.172119795,93.33461758,82.152967121,-0.119801749,0.0,0.84971258375646,0.84971258375646,true,false,false
45532,6925910,405162,689,28,51243.112181,3612.614403,0,0,9.948151217673923E-5,6.910815920545362E-5,-0.3053165588931157,0,0,,0,0,,0.0,0.8496576677970787,0.8496576677970787,true,false,false
44974,1021842,6428,2,0,9086.09078,59.257552,0,0,1.9572497509399693E-6,0.0,-1.0,0,0,,0,,,0.0,0.8490976975731176,0.8490976975731176,true,false,false
45458,445955,478059,345,2834,4214.708686,4455.897713,0,1248678.69,7.736206567927257E-4,0.005928138577037562,6.662849388761699,0,280.230555194,,0,440.606453776,,0.0,0.8486964998044174,0.8486964998044174,true,false,false
37160,485455,263249,14,20,4333.02812,2343.512049,0,0,2.8838924308123307E-5,7.597369790578502E-5,1.6344151083466332,0,0,,0,0,,0.0,0.8485350371701317,0.8485350371701317,true,false,false
39101,3729673,512405,1077,452,35410.908988,4683.839604,58163.45,23792.53,2.887652617266983E-4,8.821147334627883E-4,2.0547813410384013,1.642529143,5.079706397,2.092612645,54.005060353,52.638340708,-0.025307252,0.0,0.8477259199266205,0.8477259199266205,true,false,false
39024,679118,96844,46,84,6522.018233,919.597424,9757.47,16738.63,6.773491499268168E-5,8.673743339804222E-4,11.805424411828618,1.496081374,18.202127978,11.166536055,212.118913043,199.269404762,-0.06057691,0.0,0.8476518937672959,0.8476518937672959,true,false,false
46192,113024,60557,0,0,1125.518342,567.241246,0,0,0.0,0.0,,0,0,,,,,0.0,0.8466568687352412,0.8466568687352412,true,false,false
46106,1456,5943,0,0,13.838431,54.332698,0,0,0.0,0.0,,0,0,,,,,0.0,0.8462056200572101,0.8462056200572101,true,false,false
44885,355652,5885043,262,6179,3437.258709,60600.502062,0,0,7.366751768582772E-4,0.0010499498474352694,0.42525482114522317,0,0,,0,0,,0.0,0.8461515064545833,0.8461515064545833,true,false,false
39819,304776,46643,0,0,2885.28215,438.939856,0,0,0.0,0.0,,0,0,,,,,0.0,0.8454644855605342,0.8454644855605342,true,false,false
30455,890105,147144,367,217,8658.732651,1411.597956,98448.14,48211.11,4.1231090714016885E-4,0.001474745827216876,2.576781020531001,11.369809413,34.153570282,2.003882391,268.25106267,222.171013825,-0.171779558,0.0,0.8453283857989452,0.8453283857989452,true,false,false
38498,1062173,157679,37,100,9566.350256,1421.108816,3400.65,7178.17,3.4834250164521225E-5,6.341998617444302E-4,17.20621539861261,0.355480398,5.051105108,13.209236674,91.909459459,71.7817,-0.218995516,0.0,0.8452235237412719,0.8452235237412719,true,false,false
39685,483485,165697,1354,130,3750.043052,1608.393639,165058.02,15914.62,0.002800500532591497,7.845645968243239E-4,-0.7198484386295361,44.014966685,9.894729508,-0.775196251,121.904002954,122.420153846,0.004234077,0.0,0.8451209134745952,0.8451209134745952,true,false,false
44119,6458407,763127,1674,1058,63470.358351,6935.463836,214154.27,145050.27,2.591970434814653E-4,0.0013864009529213355,4.348830118968832,3.374083203,20.914285393,5.198509087,127.929671446,137.098553875,0.071671273,0.0,0.8447217828749343,0.8447217828749343,true,false,false
44836,595107,39010,10,0,5676.126587,361.302347,0,0,1.680370084707456E-5,0.0,-1.0,0,0,,0,,,0.0,0.8445526788003076,0.8445526788003076,true,false,false
44351,160771,27721,10,9,1538.456722,248.41596,0,0,6.220027243719327E-5,3.2466361242379423E-4,4.219649363298583,0,0,,0,0,,0.0,0.8440532448324375,0.8440532448324375,true,false,false
40690,74131,9271,4,3,707.628482,85.014425,74.67,87.7,5.395853286749133E-5,3.2358968827526696E-4,4.997006795383454,0.105521473,1.031589639,8.776111058,18.6675,29.233333333,0.566001518,0.0,0.8429511379570704,0.8429511379570704,true,false,false
41067,12185,16200,0,0,117.370592,150.95732,0,0,0.0,0.0,,0,0,,,,,0.0,0.8425308641975309,0.8425308641975309,true,false,false
41987,119992,8375,4,1,1154.455166,80.396314,0,0,3.333555570371358E-5,1.1940298507462687E-4,2.581850746268657,0,0,,0,0,,0.0,0.8422686567164179,0.8422686567164179,true,false,false
43632,75938,12446,3,3,681.044227,111.924283,0,0,3.950591271827017E-5,2.4104129840912743E-4,5.101398039530773,0,0,,0,0,,0.0,0.8421179495420216,0.8421179495420216,true,false,false
42665,13769,25491,0,0,130.27901,234.358619,0,0,0.0,0.0,,0,0,,,,,0.0,0.8419049860735162,0.8419049860735162,true,false,false
45524,251121,8237,527,56,2284.250669,76.127216,0,0,0.0020985899227862264,0.006798591720286512,2.2395999077610425,0,0,,0,0,,0.0,0.841811339079762,0.841811339079762,true,false,false
40108,1944897,1238482,32,9,13668.097373,7405.62042,0,0,1.6453313465957323E-5,7.266960682512947E-6,-0.5583284365457067,0,0,,0,0,,0.0,0.8401946899510853,0.8401946899510853,true,false,false
45835,191982,15559,24,9,1710.482014,135.552074,0,0,1.250117198487358E-4,5.78443344687962E-4,3.6271129249951803,0,0,,0,0,,0.0,0.8395141075904621,0.8395141075904621,true,false,false
45360,76465,11984,0,0,694.834192,110.233532,0,0,0.0,0.0,,0,0,,,,,0.0,0.8386181575433912,0.8386181575433912,true,false,false
36535,117725,14775,11,2,1067.467596,131.126667,0,0,9.343809726056487E-5,1.3536379018612522E-4,0.4487001999692357,0,0,,0,0,,0.0,0.8370896785109984,0.8370896785109984,true,false,false
40327,307774,141834,7,3,2155.308207,839.754734,0,0,2.2743961478227532E-5,2.115148694953255E-5,-0.07001746508493845,0,0,,0,0,,0.0,0.8362804405149682,0.8362804405149682,true,false,false
46562,18648,10170,0,0,179.297354,93.107313,0,0,0.0,0.0,,0,0,,,,,0.0,0.8359882005899705,0.8359882005899705,true,false,false
42792,30634,14165,46,20,288.120103,133.128066,2988.8,1080,0.0015015995299340601,0.0014119308153900459,-0.05971546524655069,10.373451796,8.112489218,-0.217956628,64.973913043,54,-0.168897216,0.0,0.8339569361101306,0.8339569361101306,true,false,false
44223,38724,10513,2,0,350.965065,98.008877,0,0,5.1647557070550566E-5,0.0,-1.0,0,0,,0,,,0.0,0.8339199086844858,0.8339199086844858,true,false,false
43636,89425,15650,112,6,867.237306,141.221251,9182.4,761.7,0.0012524461839530333,3.8338658146964857E-4,-0.6938897763578276,10.588105397,5.393664159,-0.490592136,81.985714286,126.95,0.548440495,0.0,0.8332268370607029,0.8332268370607029,true,false,false
46351,58781,5010,0,0,569.874987,44.634325,0,0,0.0,0.0,,0,0,,,,,0.0,0.8239520958083832,0.8239520958083832,true,false,false
36842,372313,334645,211,868,3816.693842,3040.087465,80674.38,296950.7,5.667274578110353E-4,0.0025937934228809634,3.5767915196828444,21.137241639,97.678340975,3.621148901,382.343033175,342.109101382,-0.105229933,0.0,0.8056836348966816,0.8056836348966816,true,false,false
43656,27993,5030,11,4,283.674061,45.006862,0,0,3.929553817025685E-4,7.952286282306163E-4,1.0237122718236038,0,0,,0,0,,0.0,0.8009940357852883,0.8009940357852883,true,false,false
43655,29625,5030,14,5,287.258208,45.093414,0,0,4.7257383966244727E-4,9.940357852882703E-4,1.103450724226072,0,0,,0,0,,0.0,0.7964214711729622,0.7964214711729622,true,false,false
43367,84063,1920,4,0,678.770552,14.582601,0,0,4.758336009897339E-5,0.0,-1.0,0,0,,0,,,0.0,0.7833333333333333,0.7833333333333333,true,false,false
42538,580625,84015,240,30,5257.704967,770.731659,24712.85,3980.99,4.133476856835307E-4,3.570790930191037E-4,-0.1361289650657621,4.700311287,5.165208868,0.098907828,102.970208333,132.699666667,0.288719027,0.0,0.7822531690769505,0.7822531690769505,true,false,false
32887,6137488,2123257,0,2,59232.432442,19345.75527,0,2000,0.0,9.41949090477507E-7,,0,0.103381852,,,1000,,0.0,0.7782468160943306,0.7782468160943306,true,false,false
30807,2350415,22132148,2711,9113,16466.174419,162467.228077,372525.73,1282975.27,0.0011534133333900608,4.11753978872724E-4,-0.6430126417365793,22.623696344,7.89682501,-0.650948948,137.412663224,140.785171733,0.024542924,0.0,0.7720284538129782,0.7720284538129782,true,false,false
41586,80882,1370208,43,6785,867.244867,13051.748446,792.57,133900.17,5.316386835142554E-4,0.004951802937948107,8.31422616807253,0.913894138,10.259174896,10.225780393,18.431860465,19.734733972,0.070685947,0.0,0.7703115147481259,0.7703115147481259,true,false,false
44587,96400,36312,0,0,677.803455,275.242632,0,0,0.0,0.0,,0,0,,,,,0.0,0.756719541749284,0.756719541749284,true,false,false
41893,107729,25426,204,109,1059.659975,234.817871,0,0,0.0018936405239072117,0.004286950365767325,1.2638670389889612,0,0,,0,0,,0.0,0.7553685204121765,0.7553685204121765,true,false,false
36898,1653746,192021,881,131,15758.727333,1739.595438,11770.62,1870.51,5.327299355523763E-4,6.822170491769129E-4,0.28060580727369233,0.746927068,1.075255752,0.439572614,13.360522134,14.27870229,0.068723374,0.0,0.7523447956213123,0.7523447956213123,true,false,false
33667,11903440,8880052,1707,811,79705.471034,66483.999833,0,0,1.4340392357167339E-4,9.132829402350346E-5,-0.36313950309834087,0,0,,0,0,,0.0,0.7295784979637506,0.7295784979637506,true,false,false
40321,666185,5629,3,0,5200.251387,42.165995,0,0,4.503253600726525E-6,0.0,-1.0,0,0,,0,,,0.0,0.726416770296678,0.726416770296678,true,false,false
42262,101726,45169,0,0,789.053316,318.757603,0,0,0.0,0.0,,0,0,,,,,0.0,0.720383448825522,0.720383448825522,true,false,false
36426,2139506,1025002,18482,10215,14527.438059,7145.174071,0,0,0.008638442705933051,0.009965834213006414,0.15366097249932387,0,0,,0,0,,0.0,0.715618115867091,0.715618115867091,true,false,false
38101,2033649,278013,3034,1455,19322.277709,2559.326164,129.85,0,0.0014918995362523228,0.005233568214436016,2.507989705247063,0.006720222,0,-1,0.042798286,0,-1,0.0,0.7109523655368634,0.7109523655368634,true,false,false
40001,108006,52379,421,177,787.417945,357.732403,0,0,0.003897931596392793,0.003379216861719391,-0.13307435542312462,0,0,,0,0,,0.0,0.7025525496859428,0.7025525496859428,true,false,false
46428,53946,26042,0,0,519.236598,234.472744,0,0,0.0,0.0,,0,0,,,,,0.0,0.6928423316181553,0.6928423316181553,true,false,false
38792,1408320,434697,45,8,13301.47705,3801.626783,0,0,3.195296523517383E-5,1.840362367350131E-5,-0.42404019351410305,0,0,,0,0,,0.0,0.6898782370248702,0.6898782370248702,true,false,false
41100,48354,1452,0,0,503.332283,13.24233,0,0,0.0,0.0,,0,0,,,,,0.0,0.6790633608815427,0.6790633608815427,true,false,false
40521,7806986,10692015,3490,2314,74319.037535,104321.680101,20109323.16,14421793.16,4.470355140895603E-4,2.1642319057726725E-4,-0.5158702524607286,270.581049311,138.243490193,-0.489086577,5761.983713467,6232.408452895,0.081642844,0.0,0.6707005180969162,0.6707005180969162,true,false,false
38299,163949,113226,0,2,1207.67845,738.515886,0,0,0.0,1.7663787469309168E-5,,0,0,,,0,,0.0,0.6681857523890272,0.6681857523890272,true,false,false
38884,2062335,1535720,1100,152,18976.82748,13478.566823,179841.03,37231.02,5.333760034136064E-4,9.897637590185711E-5,-0.8144341416404032,9.476875426,2.762238782,-0.708528533,163.491845455,244.940921053,0.498184331,0.0,0.6517750631625556,0.6517750631625556,true,false,false
33644,881103,984199,197,279,6692.468522,8990.636453,20166.98,48705.95,2.2358339490388752E-4,2.834792557196258E-4,0.2678904703163931,3.013384364,5.417408462,0.797782097,102.370456853,174.573297491,0.705309352,0.0,0.6240242064866963,0.6240242064866963,true,false,false
34185,36461981,5294527,828,20,330309.23901,46865.284173,155803,3442.25,2.2708585142425477E-5,3.7774856941894904E-6,-0.8336538507133949,0.47168829,0.073449891,-0.844282988,188.167874396,172.1125,-0.085324737,0.0,0.6198483830566923,0.6198483830566923,true,false,false
46616,76710,48664,0,1,697.294676,450.842936,0,0,0.0,2.0549071181982576E-5,,0,0,,,0,,0.0,0.6177461778727602,0.6177461778727602,true,false,false
42834,369353,34861,0,10,3584.913972,329.273516,0,0,0.0,2.8685350391555035E-4,,0,0,,,0,,0.0,0.6175669085797884,0.6175669085797884,true,false,false
33617,27915503,4276286,1006,153,254804.196871,37886.920153,161962.95,25185.62,3.6037323060236454E-5,3.577871077846524E-5,-0.007176234520498204,0.635636901,0.66475765,0.045813497,160.996968191,164.611895425,0.022453387,0.0,0.6153101078833362,0.6153101078833362,true,false,false
44342,171818,50646,3,2,1667.226602,455.538155,0,0,1.7460335936863426E-5,3.9489791888796745E-5,1.261685687583093,0,0,,0,0,,0.0,0.6064249891403072,0.6064249891403072,true,false,false
44246,98934,50204,3,2,873.110362,459.808435,0,0,3.0323245800230458E-5,3.9837463150346584E-5,0.3137598597721296,0,0,,0,0,,0.0,0.6031790295593976,0.6031790295593976,true,false,false
46470,156168,50048,5,4,1439.707122,462.952495,0,0,3.201680241790892E-5,7.992327365728901E-5,1.4962915601023021,0,0,,0,0,,0.0,0.6008232097186701,0.6008232097186701,true,false,false
36794,3306563,592596,5049,2549,30567.890228,5396.32145,503476.36,279921.62,0.0015269631941082025,0.00430141276687659,1.816972133626809,16.470759226,51.872673375,2.149379617,99.718035255,109.81624951,0.101267682,0.0,0.5769596824818257,0.5769596824818257,true,false,false
38363,3087860,433517,1121,514,30328.136965,3868.58761,206040.15,92975.42,3.630345935372718E-4,0.0011856513124052805,2.265945817594799,6.793696238,24.033427538,2.537607025,183.800312221,180.886031128,-0.015855692,0.0,0.570097597095385,0.570097597095385,true,false,false
44245,51609,50102,0,0,480.177155,455.283134,0,0,0.0,0.0,,0,0,,,,,0.0,0.5677218474312403,0.5677218474312403,true,false,false
39549,1339279,227805,2091,1202,12559.610316,2082.988229,957859.25,488281.18,0.0015612878272563073,0.0052764425714975525,2.379545064903238,76.265045324,234.413797064,2.073672822,458.086681014,406.223943428,-0.113215991,0.0,0.5595048396655034,0.5595048396655034,true,false,false
36566,1572190,247326,165,68,14150.998551,1977.044363,0,0,1.0494914736768457E-4,2.749407664378189E-4,1.6197522641568152,0,0,,0,0,,0.0,0.5592861243864373,0.5592861243864373,true,false,false
43316,130575,83775,641,775,1295.767385,763.82889,124044.72,86772.28,0.004909056098027953,0.00925096985974336,0.8844701863275963,95.730700924,113.601725643,0.186680182,193.5175039,111.964232258,-0.421425814,0.0,0.5565741569680692,0.5565741569680692,true,false,false
41136,247407,71448,65,14,2155.193119,538.18382,5666,1052.77,2.627249835291645E-4,1.9594670249692083E-4,-0.25417560269760475,2.628998743,1.956153197,-0.255932243,87.169230769,75.197857143,-0.137334855,0.0,0.5561667226514388,0.5561667226514388,true,false,false
31677,189171,14528,0,2,1591.884008,82.98043,0,0,0.0,1.3766519823788548E-4,,0,0,,,0,,0.0,0.5481139867841409,0.5481139867841409,true,false,false
35790,570630,137564,5,1,4402.773305,812.183928,0,0,8.762245237719714E-6,7.269343723648629E-6,-0.17037887819487663,0,0,,0,0,,0.0,0.5463784129568783,0.5463784129568783,true,false,false
35849,1931246,382141,169,8,18256.718802,3506.125097,0,0,8.750827186179285E-5,2.0934681177889837E-5,-0.7607691166504436,0,0,,0,0,,0.0,0.538421682049296,0.538421682049296,true,false,false
34611,16570897,31311012,5727,36219,144415.077893,241335.475253,2483914.92,14118713.54,3.456059137897001E-4,0.0011567495806267777,2.3470190597799068,17.199830906,58.502437427,2.40133794,433.720083814,389.815111958,-0.101228819,0.05157155946355831,0.5787736276297937,0.5272020681662354,false,true,false
33760,2885247,29177290,161,1897,21062.835735,283390.222378,49038.2,620227.13,5.58011151211664E-5,6.501631919893863E-5,0.16514372620981432,2.328186034,2.188597492,-0.059955923,304.585093168,326.951570901,0.073432608,0.0,0.5271616041105942,0.5271616041105942,true,false,false
30828,453669,82851,1099,257,4236.509855,755.72825,120345.66,28172.73,0.0024224710085987804,0.0031019541103909426,0.28049173731296495,28.406793356,37.278916065,0.312323978,109.504695177,109.62151751,0.001066825,0.0,0.522286997139443,0.522286997139443,true,false,false
38288,315195,211420,4,1,2410.658293,1490.253725,0,0,1.2690556639540602E-5,4.729921483303377E-6,-0.627288099517548,0,0,,0,0,,0.0,0.5217670986661621,0.5217670986661621,true,false,false
46830,22606,70393,0,431,210.188212,393.014377,0,20742,0.0,0.006122767888852585,,0,52.77669524,,,48.125290023,,0.0,0.5187163496370377,0.5187163496370377,true,false,false
40562,276257,171927,7,6,2003.943464,1191.28896,0,0,2.5338724448611255E-5,3.4898532516707674E-5,0.377280556781159,0,0,,0,0,,0.0,0.5178302419049946,0.5178302419049946,true,false,false
38290,304123,214018,3,0,2406.893787,1478.481036,0,0,9.864429852395248E-6,0.0,-1.0,0,0,,0,,,0.0,0.5153678662542402,0.5153678662542402,true,false,false
40973,195033,95514,19,8,1279.794222,630.974693,13137.09,2358.08,9.741941107402337E-5,8.37573549427309E-5,-0.14023956807654547,10.265001806,3.737202183,-0.635927762,691.425789474,294.76,-0.5736925,0.0,0.5127415876206629,0.5127415876206629,true,false,false
31901,5484262,4014349,517,3316,53571.090221,28571.09535,223667.08,1428737.29,9.426974860063214E-5,8.260367994910258E-4,7.762480135493718,4.175145196,50.006388362,10.977161515,432.624912959,430.861667672,-0.004075691,0.0,0.5075054510706468,0.5075054510706468,true,false,false
37443,305153,16305,7,0,2864.594901,94.54431,350,0,2.293931241049572E-5,0.0,-1.0,0.122181325,0,-1,50,,,0.0,0.5073903710518246,0.5073903710518246,true,false,false
34671,1161451,261492,1657,505,8847.357305,1433.677809,694104.85,205033.3,0.0014266637163341373,0.001931225429458645,0.35366548356679095,78.453353479,143.012118004,0.822893626,418.892486421,406.006534653,-0.030761955,0.0,0.5024666146574274,0.5024666146574274,true,false,false
34468,3326252,834635,1526,298,24610.853982,5703.343952,0,0,4.5877462080443695E-4,3.5704229992751323E-4,-0.22174792646232588,0,0,,0,0,,0.0,0.4922990289168319,0.4922990289168319,true,false,false
40279,977123,174683,229,109,9041.369968,1646.713455,0,0,2.3436148775537983E-4,6.239874515551027E-4,1.6624999590649634,0,0,,0,0,,0.0,0.4872426051762335,0.4872426051762335,true,false,false
40938,117869,36577,4,23,1101.908933,331.069034,0,1418.23,3.393597977415605E-5,6.288104546572983E-4,17.529314870000274,0,4.283789344,,0,61.662173913,,0.0,0.4800284331683845,0.4800284331683845,true,false,false
34439,1091335,329665,11,2,7387.575521,1717.741513,0,0,1.007939816829846E-5,6.066764746030061E-6,-0.3981024814446621,0,0,,0,0,,0.0,0.4770752127159389,0.4770752127159389,true,false,false
36212,555952,435925,2492,3068,5044.235569,3982.931881,394248.49,552968.27,0.004482401358390653,0.007037907897000631,0.5701199723729111,78.158223304,138.834478349,0.776325926,158.205654093,180.237376141,0.139260017,0.0,0.4687710041865,0.4687710041865,true,false,false
36420,5343697,434635,325,70,50534.824953,3988.529524,42223.5,9684.3,6.0819316664099776E-5,1.6105467806320245E-4,1.6480843076993872,0.835532725,2.428037687,1.90597557,129.918461538,138.347142857,0.064876702,0.0,0.46816754288080803,0.46816754288080803,true,false,false
44629,31589,21876,0,0,309.030595,205.723788,0,0,0.0,0.0,,0,0,,,,,0.0,0.4631102578167855,0.4631102578167855,true,false,false
36313,774459,206775,61,89,5348.002374,1150.334315,5502.11,8911.63,7.876466023378901E-5,4.3041953814532705E-4,4.464627624467079,1.028815923,7.746991361,6.530007252,90.19852459,100.130674157,0.110114324,0.0,0.4479796880667392,0.4479796880667392,true,false,false
46683,797734,379749,49,147,5902.637358,2060.209573,16334.41,37177,6.142398343307418E-5,3.870977935425768E-4,5.302062678242734,2.767307054,18.045251555,5.520870725,333.355306122,252.904761905,-0.241335724,0.0,0.4469926188087395,0.4469926188087395,true,false,false
42097,24414739,8492623,6380,2645,149949.082496,51463.755507,491320.8,227462.91,2.6131755903677695E-4,3.114467697435763E-4,0.19183253850823068,3.276584237,4.419866132,0.348924921,77.009529781,85.997319471,0.116710097,0.0,0.4444386616478796,0.4444386616478796,true,false,false
35484,747756,1086657,75,162,5683.522368,9408.858668,12620.17,26911.58,1.0030009789289554E-4,1.4908108078262047E-4,0.4863503018891886,2.220483915,2.860238521,0.288114947,168.268933333,166.120864198,-0.012765691,0.0,0.44070852164022317,0.44070852164022317,true,false,false
40159,2327224,403535,1462,445,22703.863353,3703.28923,154930.91,57801.03,6.282162782783265E-4,0.0011027544079200069,0.7553738195740287,6.823988834,15.608024761,1.287228942,105.971894665,129.889955056,0.225701923,0.0,0.44054666881435317,0.44054666881435317,true,false,false
37509,314532,2177149,33,22,2741.049256,18991.924253,3087.74,3357.6,1.0491778261035444E-4,1.0104958365274953E-5,-0.9036868859228284,1.126481034,0.176790933,-0.843059113,93.567878788,152.618181818,0.631095882,0.0,0.4373003409504816,0.4373003409504816,true,false,false
46189,44422,29794,0,5,397.097231,205.511683,0,0,0.0,1.6781902396455662E-4,,0,0,,,0,,0.0,0.43643015372222593,0.43643015372222593,true,false,false
39392,474558,1440053,200,488,3559.895907,12188.632895,55386.44,118271.14,4.2144479705325796E-4,3.388764163541203E-4,-0.19591742803910683,15.558443687,9.703396683,-0.376326008,276.9322,242.358893443,-0.124843939,0.0,0.42691206504205054,0.42691206504205054,true,false,false
38799,151385,319284,7,2,1417.874849,2940.33577,0,0,4.623971991941078E-5,6.264015735207527E-6,-0.8645317111322298,0,0,,0,0,,0.0,0.423619724132747,0.423619724132747,true,false,false
45474,122575,118138,2,6,1088.032235,1025.335592,0,0,1.6316540893330614E-5,5.078806141969561E-5,2.112673314259595,0,0,,0,0,,0.0,0.4214731923682473,0.4214731923682473,true,false,false
38893,3651035,1503986,1145,414,21342.014823,6893.913672,280776.25,111392.5,3.136097024542356E-4,2.7526851978675336E-4,-0.12225764179945064,13.156032939,16.158093254,0.228188872,245.219432314,269.064009662,0.097237715,0.0,0.4177711760614793,0.4177711760614793,true,false,false
36582,295127,55204,10,7,2742.745676,507.340545,0,0,3.388371785705815E-5,1.2680240562278097E-4,2.742281356423448,0,0,,0,0,,0.0,0.41353887399463807,0.41353887399463807,true,false,false
46939,138887,46297,0,0,1311.538115,427.820981,0,0,0.0,0.0,,0,0,,,,,0.0,0.39985312223254205,0.39985312223254205,true,false,false
38296,372525,257390,7,4,3056.543419,1895.511188,0,0,1.8790685188913496E-5,1.5540619293678852E-5,-0.1729615425174693,0,0,,0,0,,0.0,0.3992812463576674,0.3992812463576674,true,false,false
32127,5020686,804679,4969,2532,36130.127145,4159.787779,576664.28,259725.77,9.897053908569466E-4,0.003146596344629349,2.1793262658747734,15.960759775,62.437264543,2.91192308,116.052380761,102.577318325,-0.1161119,0.0,0.39875900825049493,0.39875900825049493,true,false,false
30238,1951092,591825,3541,3490,18880.893623,5311.111827,735297.66,709988.08,0.001814881102480047,0.005897013475267182,2.2492560902247947,38.944007348,133.679745998,2.43261403,207.652544479,203.434979943,-0.020310681,0.0,0.37850716005575974,0.37850716005575974,true,false,false
33739,512734,345073,172,81,3250.648129,2016.041715,0,0,3.354565915269906E-4,2.3473294056619904E-4,-0.30025837471936345,0,0,,0,0,,0.0,0.3752800132145952,0.3752800132145952,true,false,false
39207,2135642,2761421,953,617,20307.402343,24719.021454,652513.9,402687.41,4.462358391528168E-4,2.2343568764053E-4,-0.4992878921049352,32.131825084,16.290588636,-0.493007677,684.694543547,652.653824959,-0.046795639,0.0,0.36239892432193427,0.36239892432193427,true,false,false
44617,1046152,475794,245,77,6699.650745,3452.182142,12223.51,4879.51,2.3419158974986425E-4,1.6183474360752763E-4,-0.3089643236959092,1.824499584,1.413456706,-0.225290749,49.891877551,63.37025974,0.270151833,0.0,0.3581108631046209,0.3581108631046209,true,false,false
32233,1825622,497920,143,31,14168.31505,3209.979322,0,0,7.832946798406242E-5,6.225899742930591E-5,-0.20516506709871107,0,0,,0,0,,0.0,0.350455896529563,0.350455896529563,true,false,false
35215,2616345,2265374,2054,813,17953.245488,14825.188771,0,0,7.85064660814992E-4,3.5888113839039384E-4,-0.5428642297848029,0,0,,0,0,,0.0,0.34734264629151745,0.34734264629151745,true,false,false
33684,3706472,795334,11650,5294,29255.047198,5019.453514,1855504,1050747.82,0.00314315068345316,0.006656323003920365,1.1177231619731094,63.425089949,209.335103327,2.300509365,159.270729614,198.478998867,0.246173728,0.0,0.31907349616639047,0.31907349616639047,true,false,false
33243,1229988,933129,40,448,9177.140769,8253.275913,5640.33,74319.15,3.252064247781279E-5,4.8010510872558885E-4,13.76308806177924,0.61460646,9.004806186,13.651336704,141.00825,165.890959821,0.176462794,0.0,0.3047617210482152,0.3047617210482152,true,false,false
34472,3519167,174965,1071,172,25916.92794,1014.994233,0,0,3.043333834398879E-4,9.830537536078645E-4,2.2301870484807913,0,0,,0,0,,0.0,0.303374960706427,0.303374960706427,true,false,false
38298,169010,108168,2,0,1213.796868,756.622032,0,0,1.1833619312466717E-5,0.0,-1.0,0,0,,0,,,0.0,0.2992197322683233,0.2992197322683233,true,false,false
39334,16265,56490,0,420,150.324125,499.787318,0,17117.26,0.0,0.007434944237918215,,0,34.249088329,,,40.755380952,,0.0,0.29771640998406795,0.29771640998406795,true,false,false
32404,58431518,14414926,23291,9946,407510.765338,102395.146448,0,0,3.986033701879866E-4,6.899792617735256E-4,0.7309920421599103,0,0,,0,0,,0.0,0.29321406159143654,0.29321406159143654,true,false,false
38034,4264330,1226930,97766,34127,39979.231168,11122.025243,0,0,0.022926462070243157,0.02781495276829159,0.21322481781405478,0,0,,0,0,,0.0,0.29197998255809215,0.29197998255809215,true,false,false
44108,216698,47962,79,182,1895.395984,273.270861,24528.25,54438.8,3.6456266324562294E-4,0.0037946707810349862,9.408829986186323,12.94096337,199.211872795,14.393898205,310.484177215,299.114285714,-0.036619874,0.0,0.28947917101038323,0.28947917101038323,true,false,false
38571,129122,21014,0,0,1204.202431,197.000149,0,0,0.0,0.0,,0,0,,,,,0.0,0.28852193775578183,0.28852193775578183,true,false,false
34077,1141032,1104258,335,914,6638.127917,5961.67857,15007.94,46461.26,2.9359386940944687E-4,8.277051196368965E-4,1.8192179942373952,2.260869358,7.793318518,2.447045045,44.799820896,50.832888403,0.134667224,0.0,0.2869374729456341,0.2869374729456341,true,false,false
35832,1150207,416331,3983,2136,10273.260377,3657.977606,358302.28,188776.38,0.003462854946979109,0.005130533157511692,0.4815905477032514,34.877173054,51.606762078,0.479671589,89.957891037,88.378455056,-0.017557503,0.0,0.28352921113248836,0.28352921113248836,true,false,false
37234,2667126,741637,1046,345,17407.223648,3650.429834,300436.86,138983.5,3.921824465735777E-4,4.6518714681171517E-4,0.1861498414219338,17.259320962,38.07318763,1.205949337,287.224531549,402.850724638,0.40256378,0.0,0.2823780366945015,0.2823780366945015,true,false,false
33736,515511,357317,1027,774,3230.637915,2017.970729,0,0,0.0019921980326316996,0.00216614378828883,0.08731348631408276,0,0,,0,0,,0.0,0.2763736402130321,0.2763736402130321,true,false,false
33467,9722319,4495841,2049,790,76977.391527,44414.236221,370579.73,174900.31,2.1075218782679319E-4,1.7571795799718005E-4,-0.1662342402746777,4.814137277,3.937933529,-0.18200639,180.858823816,221.392797468,0.224119414,0.0,0.27568212487941635,0.27568212487941635,true,false,false
